,0
2023-07-20 19:00:00+02:00,127.27
2023-07-20 20:00:00+02:00,144.29
2023-07-20 21:00:00+02:00,129.87
2023-07-20 22:00:00+02:00,122.41
2023-07-20 23:00:00+02:00,109.87
2023-07-21 00:00:00+02:00,101.16
2023-07-21 01:00:00+02:00,91.54
2023-07-21 02:00:00+02:00,86.99
2023-07-21 03:00:00+02:00,80.98
2023-07-21 04:00:00+02:00,78.27
2023-07-21 05:00:00+02:00,84.37
2023-07-21 06:00:00+02:00,88.29
2023-07-21 07:00:00+02:00,104.51
2023-07-21 08:00:00+02:00,111.51
2023-07-21 09:00:00+02:00,103.09
2023-07-21 10:00:00+02:00,94.13
2023-07-21 11:00:00+02:00,89.16
2023-07-21 12:00:00+02:00,79.19
2023-07-21 13:00:00+02:00,81.24
2023-07-21 14:00:00+02:00,76.42
2023-07-21 15:00:00+02:00,76.19
2023-07-21 16:00:00+02:00,75.72
2023-07-21 17:00:00+02:00,77.82
2023-07-21 18:00:00+02:00,83.2
2023-07-21 19:00:00+02:00,103.41
2023-07-21 20:00:00+02:00,113.86
2023-07-21 21:00:00+02:00,110.88
2023-07-21 22:00:00+02:00,109.85
2023-07-21 23:00:00+02:00,96.79
2023-07-22 00:00:00+02:00,97.77
2023-07-22 01:00:00+02:00,98.48
2023-07-22 02:00:00+02:00,93.0
2023-07-22 03:00:00+02:00,94.36
2023-07-22 04:00:00+02:00,89.93
2023-07-22 05:00:00+02:00,88.0
2023-07-22 06:00:00+02:00,88.8
2023-07-22 07:00:00+02:00,86.18
2023-07-22 08:00:00+02:00,82.93
2023-07-22 09:00:00+02:00,79.54
2023-07-22 10:00:00+02:00,64.0
2023-07-22 11:00:00+02:00,46.56
2023-07-22 12:00:00+02:00,42.77
2023-07-22 13:00:00+02:00,22.34
2023-07-22 14:00:00+02:00,19.52
2023-07-22 15:00:00+02:00,29.05
2023-07-22 16:00:00+02:00,46.95
2023-07-22 17:00:00+02:00,71.05
2023-07-22 18:00:00+02:00,81.6
2023-07-22 19:00:00+02:00,95.57
2023-07-22 20:00:00+02:00,97.79
2023-07-22 21:00:00+02:00,90.31
2023-07-22 22:00:00+02:00,95.7
2023-07-22 23:00:00+02:00,94.62
2023-07-23 00:00:00+02:00,84.88
2023-07-23 01:00:00+02:00,78.87
2023-07-23 02:00:00+02:00,54.18
2023-07-23 03:00:00+02:00,33.22
2023-07-23 04:00:00+02:00,14.53
2023-07-23 05:00:00+02:00,11.09
2023-07-23 06:00:00+02:00,5.08
2023-07-23 07:00:00+02:00,2.88
2023-07-23 08:00:00+02:00,3.42
2023-07-23 09:00:00+02:00,0.09
2023-07-23 10:00:00+02:00,0.0
2023-07-23 11:00:00+02:00,-0.03
2023-07-23 12:00:00+02:00,-0.05
2023-07-23 13:00:00+02:00,-11.62
2023-07-23 14:00:00+02:00,-20.0
2023-07-23 15:00:00+02:00,-11.67
2023-07-23 16:00:00+02:00,-4.8
2023-07-23 17:00:00+02:00,0.0
2023-07-23 18:00:00+02:00,31.64
2023-07-23 19:00:00+02:00,68.33
2023-07-23 20:00:00+02:00,88.0
2023-07-23 21:00:00+02:00,94.43
2023-07-23 22:00:00+02:00,100.34
2023-07-23 23:00:00+02:00,93.67
2023-07-24 00:00:00+02:00,77.14
2023-07-24 01:00:00+02:00,70.02
2023-07-24 02:00:00+02:00,68.99
2023-07-24 03:00:00+02:00,72.01
2023-07-24 04:00:00+02:00,72.09
2023-07-24 05:00:00+02:00,87.11
2023-07-24 06:00:00+02:00,88.64
2023-07-24 07:00:00+02:00,92.46
2023-07-24 08:00:00+02:00,108.67
2023-07-24 09:00:00+02:00,105.0
2023-07-24 10:00:00+02:00,99.94
2023-07-24 11:00:00+02:00,94.62
2023-07-24 12:00:00+02:00,87.49
2023-07-24 13:00:00+02:00,81.66
2023-07-24 14:00:00+02:00,75.15
2023-07-24 15:00:00+02:00,66.51
2023-07-24 16:00:00+02:00,64.76
2023-07-24 17:00:00+02:00,77.3
2023-07-24 18:00:00+02:00,84.38
2023-07-24 19:00:00+02:00,96.12
2023-07-24 20:00:00+02:00,105.26
2023-07-24 21:00:00+02:00,107.65
2023-07-24 22:00:00+02:00,104.8
2023-07-24 23:00:00+02:00,102.66
2023-07-25 00:00:00+02:00,96.0
2023-07-25 01:00:00+02:00,86.55
2023-07-25 02:00:00+02:00,84.95
2023-07-25 03:00:00+02:00,77.26
2023-07-25 04:00:00+02:00,71.33
2023-07-25 05:00:00+02:00,80.1
2023-07-25 06:00:00+02:00,89.0
2023-07-25 07:00:00+02:00,94.0
2023-07-25 08:00:00+02:00,112.31
2023-07-25 09:00:00+02:00,101.23
2023-07-25 10:00:00+02:00,96.86
2023-07-25 11:00:00+02:00,93.13
2023-07-25 12:00:00+02:00,101.64
2023-07-25 13:00:00+02:00,81.55
2023-07-25 14:00:00+02:00,75.26
2023-07-25 15:00:00+02:00,75.4
2023-07-25 16:00:00+02:00,74.02
2023-07-25 17:00:00+02:00,89.28
2023-07-25 18:00:00+02:00,104.13
2023-07-25 19:00:00+02:00,116.93
2023-07-25 20:00:00+02:00,119.71
2023-07-25 21:00:00+02:00,118.91
2023-07-25 22:00:00+02:00,110.4
2023-07-25 23:00:00+02:00,98.5
2023-07-26 00:00:00+02:00,97.96
2023-07-26 01:00:00+02:00,89.31
2023-07-26 02:00:00+02:00,86.26
2023-07-26 03:00:00+02:00,79.65
2023-07-26 04:00:00+02:00,79.64
2023-07-26 05:00:00+02:00,86.83
2023-07-26 06:00:00+02:00,100.14
2023-07-26 07:00:00+02:00,110.9
2023-07-26 08:00:00+02:00,114.69
2023-07-26 09:00:00+02:00,106.56
2023-07-26 10:00:00+02:00,98.5
2023-07-26 11:00:00+02:00,91.83
2023-07-26 12:00:00+02:00,84.13
2023-07-26 13:00:00+02:00,82.74
2023-07-26 14:00:00+02:00,74.67
2023-07-26 15:00:00+02:00,74.8
2023-07-26 16:00:00+02:00,80.82
2023-07-26 17:00:00+02:00,90.46
2023-07-26 18:00:00+02:00,97.78
2023-07-26 19:00:00+02:00,115.77
2023-07-26 20:00:00+02:00,120.42
2023-07-26 21:00:00+02:00,118.03
2023-07-26 22:00:00+02:00,111.11
2023-07-26 23:00:00+02:00,97.09
2023-07-27 00:00:00+02:00,98.36
2023-07-27 01:00:00+02:00,82.69
2023-07-27 02:00:00+02:00,76.0
2023-07-27 03:00:00+02:00,71.06
2023-07-27 04:00:00+02:00,66.56
2023-07-27 05:00:00+02:00,76.88
2023-07-27 06:00:00+02:00,74.23
2023-07-27 07:00:00+02:00,92.85
2023-07-27 08:00:00+02:00,104.3
2023-07-27 09:00:00+02:00,99.12
2023-07-27 10:00:00+02:00,96.8
2023-07-27 11:00:00+02:00,90.4
2023-07-27 12:00:00+02:00,86.45
2023-07-27 13:00:00+02:00,80.01
2023-07-27 14:00:00+02:00,78.33
2023-07-27 15:00:00+02:00,77.82
2023-07-27 16:00:00+02:00,80.46
2023-07-27 17:00:00+02:00,93.45
2023-07-27 18:00:00+02:00,104.57
2023-07-27 19:00:00+02:00,104.51
2023-07-27 20:00:00+02:00,110.14
2023-07-27 21:00:00+02:00,108.64
2023-07-27 22:00:00+02:00,107.41
2023-07-27 23:00:00+02:00,99.34
2023-07-28 00:00:00+02:00,88.63
2023-07-28 01:00:00+02:00,79.59
2023-07-28 02:00:00+02:00,78.13
2023-07-28 03:00:00+02:00,79.2
2023-07-28 04:00:00+02:00,80.02
2023-07-28 05:00:00+02:00,89.53
2023-07-28 06:00:00+02:00,98.26
2023-07-28 07:00:00+02:00,111.05
2023-07-28 08:00:00+02:00,112.99
2023-07-28 09:00:00+02:00,107.87
2023-07-28 10:00:00+02:00,99.54
2023-07-28 11:00:00+02:00,93.0
2023-07-28 12:00:00+02:00,88.71
2023-07-28 13:00:00+02:00,80.0
2023-07-28 14:00:00+02:00,75.65
2023-07-28 15:00:00+02:00,76.1
2023-07-28 16:00:00+02:00,80.0
2023-07-28 17:00:00+02:00,88.43
2023-07-28 18:00:00+02:00,91.59
2023-07-28 19:00:00+02:00,105.92
2023-07-28 20:00:00+02:00,110.82
2023-07-28 21:00:00+02:00,116.39
2023-07-28 22:00:00+02:00,111.69
2023-07-28 23:00:00+02:00,101.67
2023-07-29 00:00:00+02:00,103.09
2023-07-29 01:00:00+02:00,94.0
2023-07-29 02:00:00+02:00,91.17
2023-07-29 03:00:00+02:00,85.66
2023-07-29 04:00:00+02:00,88.97
2023-07-29 05:00:00+02:00,87.03
2023-07-29 06:00:00+02:00,85.7
2023-07-29 07:00:00+02:00,87.91
2023-07-29 08:00:00+02:00,85.79
2023-07-29 09:00:00+02:00,81.71
2023-07-29 10:00:00+02:00,75.5
2023-07-29 11:00:00+02:00,63.75
2023-07-29 12:00:00+02:00,58.14
2023-07-29 13:00:00+02:00,39.96
2023-07-29 14:00:00+02:00,13.5
2023-07-29 15:00:00+02:00,19.21
2023-07-29 16:00:00+02:00,4.62
2023-07-29 17:00:00+02:00,48.64
2023-07-29 18:00:00+02:00,72.08
2023-07-29 19:00:00+02:00,89.69
2023-07-29 20:00:00+02:00,100.19
2023-07-29 21:00:00+02:00,101.34
2023-07-29 22:00:00+02:00,100.81
2023-07-29 23:00:00+02:00,92.18
2023-07-30 00:00:00+02:00,84.5
2023-07-30 01:00:00+02:00,74.9
2023-07-30 02:00:00+02:00,67.81
2023-07-30 03:00:00+02:00,57.79
2023-07-30 04:00:00+02:00,51.6
2023-07-30 05:00:00+02:00,51.7
2023-07-30 06:00:00+02:00,47.34
2023-07-30 07:00:00+02:00,37.0
2023-07-30 08:00:00+02:00,29.82
2023-07-30 09:00:00+02:00,8.48
2023-07-30 10:00:00+02:00,-0.01
2023-07-30 11:00:00+02:00,-14.62
2023-07-30 12:00:00+02:00,-28.03
2023-07-30 13:00:00+02:00,-84.07
2023-07-30 14:00:00+02:00,-85.58
2023-07-30 15:00:00+02:00,-67.59
2023-07-30 16:00:00+02:00,-26.91
2023-07-30 17:00:00+02:00,-7.86
2023-07-30 18:00:00+02:00,7.45
2023-07-30 19:00:00+02:00,74.99
2023-07-30 20:00:00+02:00,84.99
2023-07-30 21:00:00+02:00,86.36
2023-07-30 22:00:00+02:00,86.19
2023-07-30 23:00:00+02:00,70.05
2023-07-31 00:00:00+02:00,61.03
2023-07-31 01:00:00+02:00,50.51
2023-07-31 02:00:00+02:00,44.09
2023-07-31 03:00:00+02:00,30.3
2023-07-31 04:00:00+02:00,28.91
2023-07-31 05:00:00+02:00,50.31
2023-07-31 06:00:00+02:00,73.6
2023-07-31 07:00:00+02:00,85.04
2023-07-31 08:00:00+02:00,87.69
2023-07-31 09:00:00+02:00,86.0
2023-07-31 10:00:00+02:00,74.22
2023-07-31 11:00:00+02:00,67.58
2023-07-31 12:00:00+02:00,65.42
2023-07-31 13:00:00+02:00,59.78
2023-07-31 14:00:00+02:00,59.3
2023-07-31 15:00:00+02:00,60.18
2023-07-31 16:00:00+02:00,67.66
2023-07-31 17:00:00+02:00,74.91
2023-07-31 18:00:00+02:00,82.09
2023-07-31 19:00:00+02:00,91.77
2023-07-31 20:00:00+02:00,97.77
2023-07-31 21:00:00+02:00,94.62
2023-07-31 22:00:00+02:00,95.13
2023-07-31 23:00:00+02:00,87.92
2023-08-01 00:00:00+02:00,68.47
2023-08-01 01:00:00+02:00,58.89
2023-08-01 02:00:00+02:00,57.86
2023-08-01 03:00:00+02:00,56.94
2023-08-01 04:00:00+02:00,57.9
2023-08-01 05:00:00+02:00,63.4
2023-08-01 06:00:00+02:00,75.34
2023-08-01 07:00:00+02:00,90.91
2023-08-01 08:00:00+02:00,90.58
2023-08-01 09:00:00+02:00,88.18
2023-08-01 10:00:00+02:00,77.0
2023-08-01 11:00:00+02:00,67.07
2023-08-01 12:00:00+02:00,67.1
2023-08-01 13:00:00+02:00,61.96
2023-08-01 14:00:00+02:00,53.09
2023-08-01 15:00:00+02:00,48.26
2023-08-01 16:00:00+02:00,54.6
2023-08-01 17:00:00+02:00,67.94
2023-08-01 18:00:00+02:00,79.59
2023-08-01 19:00:00+02:00,95.05
2023-08-01 20:00:00+02:00,106.41
2023-08-01 21:00:00+02:00,112.42
2023-08-01 22:00:00+02:00,102.55
2023-08-01 23:00:00+02:00,92.78
2023-08-02 00:00:00+02:00,89.38
2023-08-02 01:00:00+02:00,77.54
2023-08-02 02:00:00+02:00,69.62
2023-08-02 03:00:00+02:00,67.07
2023-08-02 04:00:00+02:00,67.53
2023-08-02 05:00:00+02:00,71.49
2023-08-02 06:00:00+02:00,59.82
2023-08-02 07:00:00+02:00,59.07
2023-08-02 08:00:00+02:00,74.1
2023-08-02 09:00:00+02:00,74.04
2023-08-02 10:00:00+02:00,70.2
2023-08-02 11:00:00+02:00,64.5
2023-08-02 12:00:00+02:00,52.02
2023-08-02 13:00:00+02:00,33.08
2023-08-02 14:00:00+02:00,24.04
2023-08-02 15:00:00+02:00,18.72
2023-08-02 16:00:00+02:00,28.29
2023-08-02 17:00:00+02:00,52.03
2023-08-02 18:00:00+02:00,65.15
2023-08-02 19:00:00+02:00,71.29
2023-08-02 20:00:00+02:00,74.1
2023-08-02 21:00:00+02:00,65.3
2023-08-02 22:00:00+02:00,65.7
2023-08-02 23:00:00+02:00,39.58
2023-08-03 00:00:00+02:00,20.26
2023-08-03 01:00:00+02:00,9.52
2023-08-03 02:00:00+02:00,3.44
2023-08-03 03:00:00+02:00,5.61
2023-08-03 04:00:00+02:00,1.05
2023-08-03 05:00:00+02:00,12.98
2023-08-03 06:00:00+02:00,40.34
2023-08-03 07:00:00+02:00,59.97
2023-08-03 08:00:00+02:00,70.13
2023-08-03 09:00:00+02:00,60.5
2023-08-03 10:00:00+02:00,45.68
2023-08-03 11:00:00+02:00,34.64
2023-08-03 12:00:00+02:00,30.0
2023-08-03 13:00:00+02:00,26.75
2023-08-03 14:00:00+02:00,21.7
2023-08-03 15:00:00+02:00,24.09
2023-08-03 16:00:00+02:00,25.11
2023-08-03 17:00:00+02:00,49.63
2023-08-03 18:00:00+02:00,80.05
2023-08-03 19:00:00+02:00,96.43
2023-08-03 20:00:00+02:00,97.88
2023-08-03 21:00:00+02:00,101.38
2023-08-03 22:00:00+02:00,100.46
2023-08-03 23:00:00+02:00,88.92
2023-08-04 00:00:00+02:00,90.14
2023-08-04 01:00:00+02:00,83.85
2023-08-04 02:00:00+02:00,80.92
2023-08-04 03:00:00+02:00,79.25
2023-08-04 04:00:00+02:00,78.85
2023-08-04 05:00:00+02:00,82.05
2023-08-04 06:00:00+02:00,86.36
2023-08-04 07:00:00+02:00,91.29
2023-08-04 08:00:00+02:00,114.94
2023-08-04 09:00:00+02:00,101.6
2023-08-04 10:00:00+02:00,95.16
2023-08-04 11:00:00+02:00,90.68
2023-08-04 12:00:00+02:00,86.92
2023-08-04 13:00:00+02:00,80.81
2023-08-04 14:00:00+02:00,77.84
2023-08-04 15:00:00+02:00,76.15
2023-08-04 16:00:00+02:00,76.2
2023-08-04 17:00:00+02:00,80.0
2023-08-04 18:00:00+02:00,98.11
2023-08-04 19:00:00+02:00,116.0
2023-08-04 20:00:00+02:00,123.98
2023-08-04 21:00:00+02:00,124.24
2023-08-04 22:00:00+02:00,107.89
2023-08-04 23:00:00+02:00,98.49
2023-08-05 00:00:00+02:00,101.55
2023-08-05 01:00:00+02:00,94.9
2023-08-05 02:00:00+02:00,92.58
2023-08-05 03:00:00+02:00,90.3
2023-08-05 04:00:00+02:00,90.24
2023-08-05 05:00:00+02:00,90.54
2023-08-05 06:00:00+02:00,91.77
2023-08-05 07:00:00+02:00,88.66
2023-08-05 08:00:00+02:00,87.21
2023-08-05 09:00:00+02:00,85.1
2023-08-05 10:00:00+02:00,80.1
2023-08-05 11:00:00+02:00,70.54
2023-08-05 12:00:00+02:00,65.01
2023-08-05 13:00:00+02:00,58.91
2023-08-05 14:00:00+02:00,58.04
2023-08-05 15:00:00+02:00,51.24
2023-08-05 16:00:00+02:00,51.76
2023-08-05 17:00:00+02:00,61.45
2023-08-05 18:00:00+02:00,66.81
2023-08-05 19:00:00+02:00,70.0
2023-08-05 20:00:00+02:00,90.34
2023-08-05 21:00:00+02:00,96.65
2023-08-05 22:00:00+02:00,94.07
2023-08-05 23:00:00+02:00,86.24
2023-08-06 00:00:00+02:00,78.7
2023-08-06 01:00:00+02:00,30.0
2023-08-06 02:00:00+02:00,31.5
2023-08-06 03:00:00+02:00,22.59
2023-08-06 04:00:00+02:00,22.66
2023-08-06 05:00:00+02:00,11.28
2023-08-06 06:00:00+02:00,0.1
2023-08-06 07:00:00+02:00,41.05
2023-08-06 08:00:00+02:00,26.59
2023-08-06 09:00:00+02:00,22.23
2023-08-06 10:00:00+02:00,0.0
2023-08-06 11:00:00+02:00,-10.0
2023-08-06 12:00:00+02:00,-10.0
2023-08-06 13:00:00+02:00,1.9
2023-08-06 14:00:00+02:00,-0.9
2023-08-06 15:00:00+02:00,0.2
2023-08-06 16:00:00+02:00,0.0
2023-08-06 17:00:00+02:00,0.0
2023-08-06 18:00:00+02:00,40.0
2023-08-06 19:00:00+02:00,63.25
2023-08-06 20:00:00+02:00,76.85
2023-08-06 21:00:00+02:00,77.41
2023-08-06 22:00:00+02:00,71.86
2023-08-06 23:00:00+02:00,59.85
2023-08-07 00:00:00+02:00,54.51
2023-08-07 01:00:00+02:00,49.49
2023-08-07 02:00:00+02:00,36.81
2023-08-07 03:00:00+02:00,7.22
2023-08-07 04:00:00+02:00,14.4
2023-08-07 05:00:00+02:00,65.03
2023-08-07 06:00:00+02:00,72.22
2023-08-07 07:00:00+02:00,96.66
2023-08-07 08:00:00+02:00,104.47
2023-08-07 09:00:00+02:00,85.0
2023-08-07 10:00:00+02:00,-8.55
2023-08-07 11:00:00+02:00,-13.03
2023-08-07 12:00:00+02:00,55.9
2023-08-07 13:00:00+02:00,-21.52
2023-08-07 14:00:00+02:00,-51.42
2023-08-07 15:00:00+02:00,47.66
2023-08-07 16:00:00+02:00,74.55
2023-08-07 17:00:00+02:00,84.03
2023-08-07 18:00:00+02:00,85.1
2023-08-07 19:00:00+02:00,107.02
2023-08-07 20:00:00+02:00,134.16
2023-08-07 21:00:00+02:00,144.0
2023-08-07 22:00:00+02:00,138.5
2023-08-07 23:00:00+02:00,127.17
2023-08-08 00:00:00+02:00,107.52
2023-08-08 01:00:00+02:00,88.0
2023-08-08 02:00:00+02:00,85.0
2023-08-08 03:00:00+02:00,63.69
2023-08-08 04:00:00+02:00,63.61
2023-08-08 05:00:00+02:00,99.0
2023-08-08 06:00:00+02:00,98.87
2023-08-08 07:00:00+02:00,97.57
2023-08-08 08:00:00+02:00,123.21
2023-08-08 09:00:00+02:00,123.54
2023-08-08 10:00:00+02:00,113.08
2023-08-08 11:00:00+02:00,73.59
2023-08-08 12:00:00+02:00,-46.69
2023-08-08 13:00:00+02:00,45.69
2023-08-08 14:00:00+02:00,48.9
2023-08-08 15:00:00+02:00,60.0
2023-08-08 16:00:00+02:00,89.07
2023-08-08 17:00:00+02:00,115.03
2023-08-08 18:00:00+02:00,100.0
2023-08-08 19:00:00+02:00,89.23
2023-08-08 20:00:00+02:00,100.21
2023-08-08 21:00:00+02:00,94.49
2023-08-08 22:00:00+02:00,97.28
2023-08-08 23:00:00+02:00,75.78
2023-08-09 00:00:00+02:00,82.48
2023-08-09 01:00:00+02:00,74.7
2023-08-09 02:00:00+02:00,71.74
2023-08-09 03:00:00+02:00,68.67
2023-08-09 04:00:00+02:00,74.12
2023-08-09 05:00:00+02:00,83.95
2023-08-09 06:00:00+02:00,98.16
2023-08-09 07:00:00+02:00,105.7
2023-08-09 08:00:00+02:00,106.44
2023-08-09 09:00:00+02:00,99.63
2023-08-09 10:00:00+02:00,88.9
2023-08-09 11:00:00+02:00,55.0
2023-08-09 12:00:00+02:00,80.19
2023-08-09 13:00:00+02:00,68.13
2023-08-09 14:00:00+02:00,8.62
2023-08-09 15:00:00+02:00,80.32
2023-08-09 16:00:00+02:00,70.44
2023-08-09 17:00:00+02:00,68.73
2023-08-09 18:00:00+02:00,95.05
2023-08-09 19:00:00+02:00,118.73
2023-08-09 20:00:00+02:00,127.26
2023-08-09 21:00:00+02:00,131.14
2023-08-09 22:00:00+02:00,122.47
2023-08-09 23:00:00+02:00,100.96
2023-08-10 00:00:00+02:00,96.27
2023-08-10 01:00:00+02:00,91.99
2023-08-10 02:00:00+02:00,89.15
2023-08-10 03:00:00+02:00,79.98
2023-08-10 04:00:00+02:00,75.42
2023-08-10 05:00:00+02:00,88.65
2023-08-10 06:00:00+02:00,90.0
2023-08-10 07:00:00+02:00,103.32
2023-08-10 08:00:00+02:00,104.2
2023-08-10 09:00:00+02:00,98.0
2023-08-10 10:00:00+02:00,91.04
2023-08-10 11:00:00+02:00,47.25
2023-08-10 12:00:00+02:00,50.0
2023-08-10 13:00:00+02:00,20.56
2023-08-10 14:00:00+02:00,59.7
2023-08-10 15:00:00+02:00,35.98
2023-08-10 16:00:00+02:00,74.79
2023-08-10 17:00:00+02:00,89.99
2023-08-10 18:00:00+02:00,99.3
2023-08-10 19:00:00+02:00,109.25
2023-08-10 20:00:00+02:00,139.51
2023-08-10 21:00:00+02:00,132.1
2023-08-10 22:00:00+02:00,115.46
2023-08-10 23:00:00+02:00,101.11
2023-08-11 00:00:00+02:00,111.24
2023-08-11 01:00:00+02:00,106.27
2023-08-11 02:00:00+02:00,104.03
2023-08-11 03:00:00+02:00,90.41
2023-08-11 04:00:00+02:00,84.74
2023-08-11 05:00:00+02:00,82.02
2023-08-11 06:00:00+02:00,104.0
2023-08-11 07:00:00+02:00,114.88
2023-08-11 08:00:00+02:00,114.98
2023-08-11 09:00:00+02:00,100.93
2023-08-11 10:00:00+02:00,87.66
2023-08-11 11:00:00+02:00,77.16
2023-08-11 12:00:00+02:00,34.18
2023-08-11 13:00:00+02:00,19.48
2023-08-11 14:00:00+02:00,27.05
2023-08-11 15:00:00+02:00,58.01
2023-08-11 16:00:00+02:00,84.58
2023-08-11 17:00:00+02:00,97.98
2023-08-11 18:00:00+02:00,108.16
2023-08-11 19:00:00+02:00,121.57
2023-08-11 20:00:00+02:00,138.87
2023-08-11 21:00:00+02:00,131.31
2023-08-11 22:00:00+02:00,118.56
2023-08-11 23:00:00+02:00,104.16
2023-08-12 00:00:00+02:00,103.54
2023-08-12 01:00:00+02:00,98.19
2023-08-12 02:00:00+02:00,97.63
2023-08-12 03:00:00+02:00,94.93
2023-08-12 04:00:00+02:00,93.91
2023-08-12 05:00:00+02:00,95.05
2023-08-12 06:00:00+02:00,94.2
2023-08-12 07:00:00+02:00,99.45
2023-08-12 08:00:00+02:00,102.05
2023-08-12 09:00:00+02:00,89.29
2023-08-12 10:00:00+02:00,78.69
2023-08-12 11:00:00+02:00,67.46
2023-08-12 12:00:00+02:00,52.04
2023-08-12 13:00:00+02:00,24.64
2023-08-12 14:00:00+02:00,6.0
2023-08-12 15:00:00+02:00,6.92
2023-08-12 16:00:00+02:00,20.4
2023-08-12 17:00:00+02:00,67.58
2023-08-12 18:00:00+02:00,87.6
2023-08-12 19:00:00+02:00,106.47
2023-08-12 20:00:00+02:00,111.16
2023-08-12 21:00:00+02:00,112.28
2023-08-12 22:00:00+02:00,108.07
2023-08-12 23:00:00+02:00,101.69
2023-08-13 00:00:00+02:00,90.1
2023-08-13 01:00:00+02:00,84.7
2023-08-13 02:00:00+02:00,78.8
2023-08-13 03:00:00+02:00,69.66
2023-08-13 04:00:00+02:00,69.0
2023-08-13 05:00:00+02:00,72.02
2023-08-13 06:00:00+02:00,77.89
2023-08-13 07:00:00+02:00,77.15
2023-08-13 08:00:00+02:00,71.59
2023-08-13 09:00:00+02:00,49.74
2023-08-13 10:00:00+02:00,28.31
2023-08-13 11:00:00+02:00,14.12
2023-08-13 12:00:00+02:00,3.64
2023-08-13 13:00:00+02:00,-0.95
2023-08-13 14:00:00+02:00,1.45
2023-08-13 15:00:00+02:00,6.76
2023-08-13 16:00:00+02:00,17.45
2023-08-13 17:00:00+02:00,70.91
2023-08-13 18:00:00+02:00,89.56
2023-08-13 19:00:00+02:00,100.0
2023-08-13 20:00:00+02:00,110.9
2023-08-13 21:00:00+02:00,120.0
2023-08-13 22:00:00+02:00,120.05
2023-08-13 23:00:00+02:00,114.0
2023-08-14 00:00:00+02:00,98.02
2023-08-14 01:00:00+02:00,89.63
2023-08-14 02:00:00+02:00,83.19
2023-08-14 03:00:00+02:00,75.59
2023-08-14 04:00:00+02:00,74.02
2023-08-14 05:00:00+02:00,83.1
2023-08-14 06:00:00+02:00,95.94
2023-08-14 07:00:00+02:00,110.0
2023-08-14 08:00:00+02:00,112.86
2023-08-14 09:00:00+02:00,99.33
2023-08-14 10:00:00+02:00,82.4
2023-08-14 11:00:00+02:00,75.96
2023-08-14 12:00:00+02:00,69.93
2023-08-14 13:00:00+02:00,63.59
2023-08-14 14:00:00+02:00,67.04
2023-08-14 15:00:00+02:00,74.1
2023-08-14 16:00:00+02:00,78.63
2023-08-14 17:00:00+02:00,88.66
2023-08-14 18:00:00+02:00,97.15
2023-08-14 19:00:00+02:00,119.26
2023-08-14 20:00:00+02:00,126.26
2023-08-14 21:00:00+02:00,126.2
2023-08-14 22:00:00+02:00,110.99
2023-08-14 23:00:00+02:00,101.06
2023-08-15 00:00:00+02:00,99.6
2023-08-15 01:00:00+02:00,92.65
2023-08-15 02:00:00+02:00,92.15
2023-08-15 03:00:00+02:00,89.96
2023-08-15 04:00:00+02:00,87.67
2023-08-15 05:00:00+02:00,90.02
2023-08-15 06:00:00+02:00,87.56
2023-08-15 07:00:00+02:00,95.8
2023-08-15 08:00:00+02:00,109.24
2023-08-15 09:00:00+02:00,89.69
2023-08-15 10:00:00+02:00,79.54
2023-08-15 11:00:00+02:00,72.73
2023-08-15 12:00:00+02:00,60.46
2023-08-15 13:00:00+02:00,25.98
2023-08-15 14:00:00+02:00,23.54
2023-08-15 15:00:00+02:00,45.85
2023-08-15 16:00:00+02:00,70.26
2023-08-15 17:00:00+02:00,82.53
2023-08-15 18:00:00+02:00,94.09
2023-08-15 19:00:00+02:00,120.32
2023-08-15 20:00:00+02:00,130.78
2023-08-15 21:00:00+02:00,133.04
2023-08-15 22:00:00+02:00,125.38
2023-08-15 23:00:00+02:00,107.89
2023-08-16 00:00:00+02:00,106.78
2023-08-16 01:00:00+02:00,97.45
2023-08-16 02:00:00+02:00,91.51
2023-08-16 03:00:00+02:00,85.0
2023-08-16 04:00:00+02:00,81.28
2023-08-16 05:00:00+02:00,90.56
2023-08-16 06:00:00+02:00,110.62
2023-08-16 07:00:00+02:00,127.12
2023-08-16 08:00:00+02:00,125.78
2023-08-16 09:00:00+02:00,109.49
2023-08-16 10:00:00+02:00,99.21
2023-08-16 11:00:00+02:00,93.97
2023-08-16 12:00:00+02:00,87.56
2023-08-16 13:00:00+02:00,84.57
2023-08-16 14:00:00+02:00,80.18
2023-08-16 15:00:00+02:00,80.48
2023-08-16 16:00:00+02:00,88.8
2023-08-16 17:00:00+02:00,103.57
2023-08-16 18:00:00+02:00,126.32
2023-08-16 19:00:00+02:00,151.11
2023-08-16 20:00:00+02:00,138.92
2023-08-16 21:00:00+02:00,136.1
2023-08-16 22:00:00+02:00,119.9
2023-08-16 23:00:00+02:00,99.99
2023-08-17 00:00:00+02:00,104.88
2023-08-17 01:00:00+02:00,98.38
2023-08-17 02:00:00+02:00,97.95
2023-08-17 03:00:00+02:00,94.42
2023-08-17 04:00:00+02:00,83.43
2023-08-17 05:00:00+02:00,91.07
2023-08-17 06:00:00+02:00,93.4
2023-08-17 07:00:00+02:00,113.25
2023-08-17 08:00:00+02:00,123.57
2023-08-17 09:00:00+02:00,110.81
2023-08-17 10:00:00+02:00,100.09
2023-08-17 11:00:00+02:00,95.21
